Date Range:,8/18/2017 00:00:00 - 10/16/2017 23:59:59

Date,Time,BV104:AIR VOLUME,BIE03P,BIE01:FREQ OUTPUT,BV104:CLG FLOW MIN,BVB17:AIR VOLUME,BIE21P,BH111A:EXH FLOW,BIOAT27,BI1RRT,BVB39:CTL STPT,BIE03C,BI2SAT,BVB02B:CLG FLOW MAX,BV104:CLG FLOW MAX,BIE20C,BV204:CTL FLOW MIN,BI2CCT,BI1CFM,BI3RRT,BIE25P,BIE03:FREQ OUTPUT,BI.LAB.HW.TEMP,BVB02B:CLG FLOW MIN,BI3DSC,BIE19C,BI1VFD:FREQ OUTPUT,BI2HT1,BIE01P,BI3SAC,BI1CCT,BV204:CTL FLOW MAX,BI3SAT,BVB02B:CTL TEMP,BV204:AIR VOLUME,BIE20P,BI2RRT,BI1HRT,BI2HT2,BV204:CLG FLOW MAX,BV108A:CLG FLOW MIN,BV108A:CLG FLOW MAX,BVB39:CTL TEMP,BI2CFM,BI2DSP,BIE01C,BIA2VFD:FREQ OUTPUT,BI1DSP,BI2HRT,BIHRRT,BIE23P,BV108A:CTL TEMP,BIE20:FREQ OUTPUT,BH111A:FLOW HI STPT,BI1RRC,BV104:CTL FLOW MIN,BI2RRC,BV108A:AIR VOLUME,BH111A:FLOW LO STPT,BI3HT2,BI2HRC,BI3RRC,BH111A:FLOW STPT,BI3HT1,BI1SAT,BVB39:AIR VOLUME,BIHRST,BI1DSC,BIE21C,BVB02B:CTL STPT,BI1HMC,BV104:CTL TEMP,BV108A:CTL STPT,BV104:CTL STPT,BV204:CLG FLOW MIN,BI2PHT,BIE19P,BV104:CTL FLOW MAX,BI2SAC,BI3DSP,BI1SAC,BI3HRT,BI2DSC,BV204:CTL STPT,BV204:CTL TEMP,BIE25C,BI1OCC,BIE19:FREQ OUTPUT,BVB17:CTL STPT
9/26/2017,23:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/26/2017,23:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/26/2017,23:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,00:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,00:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,00:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,00:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,01:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,01:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,01:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,01:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,02:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,02:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,02:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,02:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,03:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,03:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,03:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,03:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,04:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,04:15:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,04:30:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,04:45:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
9/27/2017,05:00:00,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,ON,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss,Data Loss
