Timestamp,Gould Library - Gould Library - Electricity (kWh),Gould Library - Gould Library - Steam (kBTU),Gould Library - Gould Library - Water (gal),Hulings Hall - Hulings Hall - Electricity (kWh),Hulings Hall - Hulings Hall - Steam (kBTU),Hulings Hall - Hulings Hall - Steam Condensate (kBTU),Hulings Hall - Hulings Hall - Water (gal),Language & Dining Center - LDC - Electricity (kWh),Language & Dining Center - LDC - Steam Condensate (kBTU),Olin Hall - Olin Hall  - Steam Condensate (kBTU),Olin Hall - Olin Hall - Electricity (kWh),Olin Hall - Olin Hall - Steam (kBTU),Olin Hall - Olin Hall - Water (gal),Recreation Center - Recreation Center - Electricity (kWh),Recreation Center - Recreation Center - Steam (new) (kBTU),Recreation Center - Recreation Center - Steam (Old Meter) (kBTU),Recreation Center - Recreation Center - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal)
4/8/17 09:00,15,0.06008,0,33.5,110.40894,0,10,5.37,567.60047,81.08578,10.5,0.07009,1,17.25,810.85781,,0,12,0.01001,20
4/8/17 09:15,18,5.76726,0,33.75,402.38637,243.25734,0,6,81.08578,0,10.5,0.28035,12,16.5,243.25734,,104,13,1.25158,10
4/8/17 09:30,20,0.06008,0,35.25,118.33892,0,10,6.25,0,162.17156,12,0.0801,2,17.25,648.68625,,18,13,0,10
4/8/17 09:45,19,0.07009,10,37.5,118.32891,324.34312,0,6,162.17156,81.08578,10.5,0.0801,82,17.25,324.34312,,4,13,0.01001,20
4/8/17 10:00,22,0.06008,0,35,118.31889,0,10,6.5,324.34312,0,10.5,0.0801,12,18,729.77203,,25,14,0,10
4/8/17 10:15,20,6.6784,10,35.25,491.5686,0,20,6.13,243.25734,162.17156,10.5,0.34043,1,18,729.77203,,21,15,1.44182,40
4/8/17 10:30,21,0.06008,0,35.25,127.43036,243.25734,10,6.25,81.08578,81.08578,12,0.09011,14,18,243.25734,,27,15,0.01001,30
4/8/17 10:45,20,0.07009,20,36.5,127.43036,0,10,6.37,0,162.17156,10.5,0.0801,13,18,810.85781,,8,15,0.01001,30
4/8/17 11:00,21,0.07009,10,36,127.44037,324.34312,0,6.63,81.08578,0,12,0.09011,112,17.25,810.85781,,22,16,0.01001,10
4/8/17 11:15,21,7.79981,10,36,605.35178,0,10,6.87,324.34312,81.08578,12,0.43054,33,17.25,243.25734,,123,15,1.68212,20
4/8/17 11:30,21,0.0801,20,36.5,138.08377,0,10,7.38,486.51469,0,10.5,0.10013,2,17.25,891.94359,,28,16,0.01001,10
4/8/17 11:45,21,0.07009,10,36,138.09378,324.34312,0,7.12,243.25734,162.17156,12,0.10013,13,17.25,324.34312,,13,16,0.01001,30
4/8/17 12:00,21,0.0801,10,36.75,138.07376,0,10,7.5,243.25734,81.08578,12,0.10013,12,17.25,1297.3725,,21,15,0.01001,30
4/8/17 12:15,22,9.24163,10,35.75,753.09771,324.34312,10,7,243.25734,0,12,0.53067,58,17.25,324.34312,,117,16,1.99251,30
4/8/17 12:30,22,0.0801,20,36,150.64958,0,0,6.63,162.17156,162.17156,12,0.12015,35,17.25,729.77203,,28,15,0.01001,30
4/8/17 12:45,22,0.0801,30,36,150.63957,0,10,7,405.4289,81.08578,12,0.11014,13,17.25,405.4289,,32,14,0.01001,10
4/8/17 13:00,21,0.0801,30,36.75,150.63957,243.25734,0,6.5,324.34312,0,12,0.11014,48,18,810.85781,,36,15,0.01001,30
4/8/17 13:15,22,11.11398,30,35.75,948.92414,0,10,6.5,405.4289,162.17156,12,0.67085,60,18,891.94359,,115,14,2.40302,40
4/8/17 13:30,22,0.09011,10,35.25,165.6885,243.25734,10,6.37,324.34312,0,12,0.11014,23,18.75,324.34312,,9,13,0.01001,20
4/8/17 13:45,22,0.09011,20,36.75,165.67849,81.08578,0,5.75,162.17156,81.08578,12,0.11014,3,18.75,729.77203,,28,14,0.02003,20
4/8/17 14:00,22,0.09011,30,36.5,165.70853,0,10,5.5,81.08578,162.17156,13.5,0.11014,1,18,729.77203,,24,14,0.01001,20
4/8/17 14:15,23,13.60712,30,35.25,1215.00898,243.25734,10,5.88,324.34312,0,12,0.85107,38,17.25,243.25734,,20,14,2.93369,40
4/8/17 14:30,24,0.10013,30,36.75,184.08165,0,0,6.25,0,81.08578,12,0.12015,101,18.75,648.68625,,153,14,0.02003,20
4/8/17 14:45,22,0.10013,30,37.25,184.09166,0,10,5.75,81.08578,0,12,0.13017,24,18.75,324.34312,,169,15,0.02003,40
4/8/17 15:00,24,0.11014,20,36.75,184.06162,324.34312,120,5.25,0,162.17156,12,0.12015,13,18.75,648.68625,,36,14,0.01001,30
4/8/17 15:15,25,17.04144,30,37.5,1587.73803,0,0,6.62,0,162.17156,13.5,1.10139,46,18.75,243.25734,,25,14,3.68464,40
4/8/17 15:30,24,0.12015,20,36.5,207.08059,0,10,6.88,567.60047,0,12,0.14018,43,18.75,729.77203,,28,14,0.02003,20
4/8/17 15:45,25,0.11014,50,36.75,207.08059,324.34312,10,6.62,81.08578,81.08578,12,0.14018,103,19.5,891.94359,,165,15,0.02003,30
4/8/17 16:00,25,0.11014,20,36,207.06057,0,0,6.63,0,162.17156,13.5,0.14018,24,18,324.34312,,70,14,0.02003,0
4/8/17 16:15,25,21.97766,20,37.25,2130.18065,243.25734,10,6,0,0,12,1.48186,12,18.75,891.94359,,27,13,4.73596,70
4/8/17 16:30,25,0.12015,10,36,236.63779,0,10,6.5,0,81.08578,13.5,0.1602,14,19.5,324.34312,,12,14,0.02003,20
4/8/17 16:45,26,0.13017,20,36.75,236.63779,0,0,6.62,0,0,12,0.1602,13,19.5,810.85781,,37,13,0.03004,20
4/8/17 17:00,25,0.13017,30,35.75,236.66782,324.34312,10,6.25,0,162.17156,12,0.1602,24,19.5,891.94359,,137,13,0.02003,40
4/8/17 17:15,26,29.35694,30,36,2958.51303,0,0,6.88,324.34312,81.08578,12,2.04257,12,18.75,243.25734,,15,13,6.32796,20
4/8/17 17:30,25,0.15019,20,37.5,276.04738,0,0,6.62,405.4289,0,10.5,0.19024,1,18.75,810.85781,,11,12,0.03004,30
4/8/17 17:45,26,0.1602,10,35,276.10746,324.34312,10,7,162.17156,162.17156,12,0.19024,3,18.75,162.17156,,12,13,0.02003,20
4/8/17 18:00,27,0.15019,10,35.25,276.06741,0,0,7.5,486.51469,0,12,0.18023,1,19.5,729.77203,,16,12,0.03004,20
4/8/17 18:15,26,41.19184,20,35.25,4307.55069,0,10,7.25,405.4289,81.08578,10.5,2.98375,1,19.5,324.34312,,172,12,8.87116,10
4/8/17 18:30,27,0.18023,10,35.75,331.31694,243.25734,0,7.25,324.34312,162.17156,10.5,0.23029,12,19.5,891.94359,,97,12,0.04005,30
4/8/17 18:45,28,0.18023,10,36,331.367,0,10,7.13,405.4289,0,12,0.22028,2,18,729.77203,,34,13,0.02003,10
4/8/17 19:00,28,0.18023,20,34.5,331.31694,0,0,6.5,162.17156,81.08578,10.5,0.23029,3,18.75,405.4289,,0,12,0.03004,10
4/8/17 19:15,27,61.91792,20,34.5,6709.80371,324.34312,0,6,405.4289,0,12,4.63584,12,18.75,810.85781,,52,12,13.33678,10
4/8/17 19:30,28,0.23029,0,32.75,414.18121,0,10,5.87,243.25734,162.17156,12,0.28035,1,19.5,324.34312,,155,13,0.03004,30
4/8/17 19:45,28,0.23029,20,33.75,414.15118,0,0,5.88,324.34312,81.08578,10.5,0.28035,1,18.75,891.94359,,78,13,0.03004,10
4/8/17 20:00,28,0.22028,20,34.5,414.22126,324.34312,0,5.5,243.25734,0,12,0.28035,2,20.25,729.77203,,94,13,0.03004,10
4/8/17 20:15,28,103.43016,10,32.75,11597.35428,0,10,4.87,243.25734,162.17156,12,8.02009,1,17.25,324.34312,,121,13,22.25801,10
4/8/17 20:30,29,0.31039,0,33.75,552.2049,0,0,4.75,162.17156,0,12,0.37046,12,16.5,729.77203,,1,13,0.05006,40
4/8/17 20:45,30,0.30038,10,33.75,552.27499,243.25734,0,4.38,0,81.08578,10.5,0.38048,1,15,891.94359,,1,12,0.06008,20
4/8/17 21:00,29,0.30038,20,33.5,552.35509,0,10,4.5,0,162.17156,12,0.37046,2,14.25,243.25734,,1,13,0.05006,20
4/8/17 21:15,29,207.3209,10,33,24023.02092,0,0,4.12,0,0,12,16.60089,13,15,891.94359,,2,14,44.59612,10
4/8/17 21:30,30,0.45057,30,34.5,828.35241,324.34312,0,4.38,0,81.08578,10.5,0.56071,1,15,729.77203,,1,12,0.0801,10
4/8/17 21:45,30,0.45057,10,32.75,828.3424,0,10,4.25,0,0,12,0.56071,1,15,729.77203,,0,14,0.07009,10
4/8/17 22:00,29,0.45057,10,33.75,828.33239,0,0,4,0,162.17156,12,0.56071,13,15,405.4289,,3,13,0.0801,40
4/8/17 22:15,29,623.31439,10,33,74554.31022,324.34312,0,3.62,0,81.08578,12,51.46476,12,15.75,810.85781,,5,13,134.04869,10
4/8/17 22:30,29,0.90114,10,33,1656.94512,0,10,3.25,0,0,10.5,1.12141,1,15.75,810.85781,,2,12,0.18023,20
4/8/17 22:45,30,0.90114,10,34.25,1656.69481,0,0,3.13,0,162.17156,12,1.12141,2,15,243.25734,,1,12,0.18023,10
4/8/17 23:00,29,0.91115,10,33,1656.86502,243.25734,0,3.25,0,0,12,1.13142,13,15.75,729.77203,,1,12,0.19024,10
4/8/17 23:15,29,0.91115,0,33,1662.2518,0,0,3.12,0,81.08578,12,1.12141,1,15,324.34312,,23,12,0.18023,10
4/8/17 23:30,29,0.90114,10,32.75,1657.0853,0,10,3.13,0,162.17156,12,1.12141,2,15,891.94359,,1,12,0.18023,0
4/8/17 23:45,30,0.90114,0,32.25,1656.91509,324.34312,0,3.37,0,0,10.5,1.12141,1,15,729.77203,,1,12,0.17022,20
4/9/17 00:00,29,,0,35.25,,0,0,3.38,0,81.08578,12,1.13142,1,15,324.34312,,11,12,,10
4/9/17 00:15,22,0.04005,0,32.75,72.03065,0,0,3.25,0,162.17156,10.5,,2,15,973.02937,,3,12,0.01001,20
4/9/17 00:30,22,0.04005,0,32.25,72.03065,324.34312,0,3,0,0,12,0.05006,14,12,810.85781,,2,12,0.01001,20
4/9/17 00:45,21,0.04005,0,32.25,72.01062,0,10,3.12,0,81.08578,10.5,0.05006,13,6,243.25734,,0,11,0,20
4/9/17 01:00,22,0.04005,0,31.5,72.04066,0,0,3.25,0,0,10.5,0.05006,12,6.75,810.85781,,0,11,0.01001,30
4/9/17 01:15,19,0.05006,0,33.5,88.39123,243.25734,0,2.75,0,162.17156,9,0.06008,13,6,324.34312,,0,10,0.01001,20
4/9/17 01:30,16,0.04005,0,31.5,75.31478,0,0,2.88,0,0,10.5,0.05006,13,6.75,810.85781,,0,10,0.01001,20
4/9/17 01:45,14,0.04005,0,30,75.31478,0,10,2.87,0,81.08578,10.5,0.05006,12,6,973.02937,,1,10,0.01001,40
4/9/17 02:00,15,0.04005,0,30.75,75.30477,324.34312,0,3,0,81.08578,10.5,0.05006,3,6.75,405.4289,,0,10,0.01001,0
4/9/17 02:15,14,0.06008,0,29.75,107.58539,0,0,2.88,0,81.08578,9,0.07009,1,6,810.85781,,0,8,0.01001,10
4/9/17 02:30,14,0.04005,0,32.25,78.89929,324.34312,0,3,0,81.08578,10.5,0.05006,1,6,729.77203,,0,8,0,0
4/9/17 02:45,14,0.04005,0,30.75,78.89929,0,10,3.12,0,0,10.5,0.06008,1,6,324.34312,,0,7,0.01001,20
4/9/17 03:00,15,0.05006,0,31.5,78.88927,0,0,3.25,0,162.17156,9,0.05006,1,6.75,891.94359,,0,7,0.01001,0
4/9/17 03:15,14,0.07009,0,29.75,130.17381,243.25734,0,3.38,0,0,9,0.09011,2,6,243.25734,,1,7,0.06008,0
4/9/17 03:30,15,0.04005,0,30,82.83424,0,0,3.5,0,81.08578,10.5,0.06008,1,6,810.85781,,0,8,9.6922,10
4/9/17 03:45,15,0.05006,0,31.5,82.83424,0,0,3.5,0,162.17156,9,0.05006,1,6,243.25734,,0,8,0.01001,10
4/9/17 04:00,15,0.04005,0,31.25,82.86428,324.34312,10,3.37,243.25734,0,10.5,0.06008,1,6,729.77203,,0,7,0.01001,0
4/9/17 04:15,15,0.09011,0,30.75,156.96753,0,0,3.5,162.17156,81.08578,9,0.10013,1,11.25,891.94359,,2,7,0.53067,0
4/9/17 04:30,14,0.05006,0,30.75,87.25981,324.34312,0,3.38,243.25734,162.17156,9,0.06008,1,12.75,324.34312,,0,8,0.01001,10
4/9/17 04:45,15,0.04005,0,30.75,87.19973,0,0,3.5,324.34312,0,10.5,0.06008,2,12,729.77203,,0,7,0.01001,0
4/9/17 05:00,15,0.05006,0,30.5,87.19973,0,0,3.5,0,81.08578,9,0.06008,2,12.75,324.34312,,0,8,0.01001,10
4/9/17 05:15,14,0.10013,0,31.5,188.93776,324.34312,10,3.5,0,0,9,0.13017,1,12.75,810.85781,,3,9,0.58073,30
4/9/17 05:30,15,0.06008,0,30.75,92.03582,0,0,3.62,0,162.17156,9,0.06008,1,12,891.94359,,5,10,0.01001,0
4/9/17 05:45,14,0.05006,0,30,92.09589,243.25734,0,3.63,0,81.08578,9,0.07009,1,12.75,324.34312,,30,9,0.02003,0
4/9/17 06:00,15,0.05006,0,30.5,92.03582,0,0,3.62,0,0,9,0.06008,1,12,648.68625,,43,9,0.01001,10
4/9/17 06:15,15,0.12015,0,30.75,227.39616,0,10,3.38,0,162.17156,9,0.15019,2,12.75,243.25734,,15,11,0.66083,10
4/9/17 06:30,14,0.05006,0,32.25,97.46265,324.34312,0,3.62,0,0,10.5,0.07009,1,12.75,891.94359,,26,9,0.01001,20
4/9/17 06:45,15,0.06008,0,30.75,97.49268,0,0,3.25,0,81.08578,9,0.06008,1,12.75,243.25734,,44,10,0.01001,10
4/9/17 07:00,14,0.05006,0,31.25,97.45264,243.25734,0,3.88,0,162.17156,9,0.07009,2,12.75,648.68625,,24,10,0.01001,10
4/9/17 07:15,20,0.15019,0,31.5,274.12496,0,10,4.12,0,0,10.5,0.19024,1,10.5,1135.20094,,1,10,0.74093,0
4/9/17 07:30,22,0.06008,0,33,103.5403,324.34312,0,4,0,162.17156,9,0.07009,1,9.75,891.94359,,35,10,0.01001,10
4/9/17 07:45,28,0.05006,0,38.25,103.59036,0,0,3.88,0,0,9,0.07009,1,4.5,324.34312,,1,10,0.02003,10
4/9/17 08:00,28,0.06008,0,32.75,103.59036,324.34312,10,4,0,81.08578,10.5,0.07009,2,3.75,729.77203,,0,9,0.01001,0
4/9/17 08:15,27,0.18023,0,33.75,331.367,0,20,4.87,0,162.17156,9,0.22028,1,3.75,243.25734,,1,10,0.84106,10
4/9/17 08:30,26,0.06008,0,33.75,110.42897,324.34312,0,5.63,81.08578,0,10.5,0.0801,1,3,891.94359,,0,10,0.01001,10
4/9/17 08:45,25,0.06008,0,33,110.459,0,10,5.75,162.17156,81.08578,9,0.07009,12,3.75,891.94359,,1,13,0.01001,0
4/9/17 09:00,27,0.06008,0,33.5,110.44899,0,0,5.62,0,0,10.5,0.0801,2,3.75,243.25734,,0,12,0.02003,10
4/9/17 09:15,25,0.22028,10,33,402.37635,243.25734,10,5.38,405.4289,162.17156,10.5,0.27034,1,7.5,810.85781,,1,12,0.96121,20
4/9/17 09:30,26,0.06008,0,35.25,118.31889,0,0,5.75,0,81.08578,9,0.0801,1,8.25,324.34312,,1,11,0.01001,0
4/9/17 09:45,28,0.07009,0,33.75,118.33892,0,0,5.75,324.34312,0,12,0.0801,8,7.5,891.94359,,1,12,0.01001,10
4/9/17 10:00,29,0.06008,0,33.5,118.31889,324.34312,10,5.75,0,162.17156,10.5,0.0801,13,15.75,729.77203,,4,12,0.02003,10
4/9/17 10:15,28,0.27034,10,36,491.5686,0,0,6.62,0,0,10.5,0.34043,13,15.75,324.34312,,16,12,1.1114,20
4/9/17 10:30,28,0.07009,0,36,127.45038,243.25734,10,7,81.08578,81.08578,10.5,0.0801,13,17.25,810.85781,,113,13,0.01001,40
4/9/17 10:45,29,0.07009,10,36,127.45038,0,0,6.38,0,162.17156,9,0.09011,12,17.25,324.34312,,26,12,0.01001,20
4/9/17 11:00,29,0.07009,0,35,127.42035,0,10,6.5,0,0,10.5,0.09011,8,17.25,810.85781,,19,13,0.02003,20
4/9/17 11:15,30,0.33042,10,33.75,605.37181,324.34312,0,6.75,0,81.08578,10.5,0.41052,12,17.25,729.77203,,15,14,1.31165,10
4/9/17 11:30,29,0.0801,10,36,138.05373,0,0,6.75,405.4289,0,10.5,0.09011,2,18,243.25734,,12,13,0.01001,10
4/9/17 11:45,30,0.07009,20,36.5,138.05373,0,10,7.5,324.34312,162.17156,10.5,0.10013,13,18,891.94359,,8,13,0.01001,10
4/9/17 12:00,30,0.0801,10,35.25,138.04371,324.34312,0,8.25,324.34312,81.08578,10.5,0.09011,2,18,810.85781,,27,13,0.01001,20
4/9/17 12:15,30,0.41052,20,35.25,753.09771,0,10,8.62,162.17156,0,12,0.51064,2,18,324.34312,,33,14,1.55195,30
4/9/17 12:30,31,0.0801,20,35,150.61954,0,10,7.88,405.4289,162.17156,10.5,0.10013,12,17.25,891.94359,,119,15,0.02003,30
4/9/17 12:45,30,0.0801,40,36,150.62956,324.34312,0,8.25,324.34312,0,10.5,0.10013,4,18,810.85781,,21,15,0.01001,20
4/9/17 13:00,31,0.0801,40,38.25,150.60953,0,10,8.25,324.34312,81.08578,12,0.11014,11,18,324.34312,,6,14,0.01001,50
4/9/17 13:15,31,0.52065,40,36,948.90412,0,0,8.25,324.34312,0,10.5,0.64081,14,17.25,973.02937,,37,15,1.86234,30
4/9/17 13:30,31,0.09011,30,37.25,165.66848,243.25734,10,7.87,81.08578,162.17156,12,0.11014,1,18,810.85781,,39,14,0.01001,30
4/9/17 13:45,31,0.09011,50,35.25,165.66848,0,0,7.88,405.4289,81.08578,12,0.11014,24,17.25,324.34312,,187,15,0.01001,30
4/9/17 14:00,31,0.09011,50,37.25,165.64846,0,10,7.25,405.4289,0,10.5,0.12015,13,18.75,729.77203,,14,15,0,80
4/9/17 14:15,31,0.67085,40,39,1214.96894,324.34312,0,6.75,243.25734,162.17156,12,0.82103,2,18.75,810.85781,,5,14,2.27286,20
4/9/17 14:30,31,0.10013,20,36.75,184.06162,0,10,6.5,0,0,10.5,0.12015,13,18.75,324.34312,,8,15,0.01001,50
4/9/17 14:45,31,0.10013,40,37.25,184.0416,0,0,6.75,567.60047,162.17156,12,0.13017,2,18.75,810.85781,,14,15,0.01001,50
4/9/17 15:00,31,0.10013,40,36.75,184.06162,243.25734,10,6.75,162.17156,0,10.5,0.12015,13,18.75,891.94359,,10,14,0.01001,30
4/9/17 15:15,32,0.86108,40,37.5,1587.66794,0,0,6.5,324.34312,81.08578,12,1.08136,24,18.75,324.34312,,8,15,2.84358,40
4/9/17 15:30,31,0.12015,80,38.75,207.03053,0,10,6.37,243.25734,162.17156,10.5,0.14018,15,20.25,810.85781,,12,14,0.01001,40
4/9/17 15:45,32,0.11014,50,36.75,207.09061,324.34312,0,6.88,81.08578,0,12,0.14018,13,19.5,810.85781,,5,15,0.01001,30
4/9/17 16:00,31,0.11014,30,37.25,207.04054,0,10,7.37,81.08578,81.08578,12,0.14018,12,18.75,729.77203,,7,15,0.01001,50
4/9/17 16:15,31,1.17148,50,36,2130.07051,0,0,7,0,0,12,1.45183,14,19.5,324.34312,,9,14,3.66461,20
4/9/17 16:30,32,0.12015,60,36,236.6478,324.34312,10,7.25,162.17156,162.17156,10.5,0.1602,2,19.5,891.94359,,14,15,0.01001,50
4/9/17 16:45,31,0.13017,50,37.25,236.6478,0,10,7.38,243.25734,81.08578,12,0.1602,12,20.25,810.85781,,5,15,0.02003,50
4/9/17 17:00,31,0.13017,50,36,236.66782,243.25734,10,7.12,0,0,12,0.1602,13,19.5,324.34312,,147,16,0.01001,20
4/9/17 17:15,31,1.62204,30,36,2958.49301,0,0,7,324.34312,162.17156,12,2.00252,1,19.5,810.85781,,13,13,4.89616,30
4/9/17 17:30,32,0.15019,50,35,276.04738,0,10,6.75,0,0,10.5,0.19024,23,20.25,162.17156,,4,13,0.02003,20
4/9/17 17:45,31,0.15019,40,34.5,276.05739,324.34312,0,6.63,486.51469,81.08578,12,0.19024,1,18.75,891.94359,,3,14,0.02003,20
4/9/17 18:00,31,0.15019,60,35,276.07742,0,10,7,243.25734,162.17156,12,0.18023,1,19.5,324.34312,,180,14,0.02003,40
4/9/17 18:15,31,2.35296,30,36,4307.49061,0,0,6.75,405.4289,0,10.5,2.92368,11,19.5,891.94359,,94,13,6.85863,20
4/9/17 18:30,32,0.18023,20,34.5,331.32695,324.34312,10,7.12,486.51469,81.08578,10.5,0.23029,2,18.75,891.94359,,52,14,0.03004,30
4/9/17 18:45,30,0.18023,50,33.5,331.2869,0,0,6.88,243.25734,0,12,0.22028,23,18,324.34312,,6,12,0.02003,20
4/9/17 19:00,31,0.18023,40,33.75,331.23683,0,0,6.5,243.25734,162.17156,10.5,0.23029,12,18,729.77203,,10,14,0.03004,30
4/9/17 19:15,33,3.66461,40,33.75,6709.64351,243.25734,110,6.37,162.17156,0,13.5,4.55573,26,18,729.77203,,16,13,10.32299,40
4/9/17 19:30,32,0.23029,40,35,414.13115,0,0,6,81.08578,81.08578,12,0.28035,23,20.25,324.34312,,5,14,0.03004,30
4/9/17 19:45,31,0.23029,30,33.75,414.08108,0,0,5.5,243.25734,162.17156,13.5,0.28035,23,21.75,810.85781,,8,15,0.04005,10
4/9/17 20:00,32,0.22028,40,33.5,414.14116,324.34312,10,5.13,405.4289,0,13.5,0.28035,23,21.75,324.34312,,2,14,0.04005,20
4/9/17 20:15,32,6.33798,30,33,11596.92374,0,0,5.25,486.51469,81.08578,13.5,7.8699,12,21,729.77203,,6,14,65.56251,10
4/9/17 20:30,32,0.30038,50,33.75,552.16485,0,10,4.75,162.17156,162.17156,15,0.38048,17,21.75,243.25734,,9,15,0.06008,30
4/9/17 20:45,32,0.30038,20,35.75,552.24495,324.34312,0,4.5,81.08578,0,13.5,0.37046,12,21,973.02937,,108,14,0.05006,20
4/9/17 21:00,32,0.31039,30,33.75,552.18488,0,10,4.37,0,81.08578,13.5,0.38048,36,21.75,729.77203,,57,15,0.06008,30
4/9/17 21:15,33,13.11651,30,36.5,24022.27998,0,20,4.5,0,0,13.5,16.31052,12,21.75,324.34312,,53,14,58.74392,20
4/9/17 21:30,33,0.46058,30,35.25,828.20222,324.34312,10,4.25,0,162.17156,13.5,0.56071,13,23.25,648.68625,,5,15,0.06008,40
4/9/17 21:45,32,0.45057,50,33.75,828.37243,0,10,4.13,0,81.08578,13.5,0.57072,34,22.5,648.68625,,2,14,0.07009,10
4/9/17 22:00,33,0.45057,20,35,828.25229,243.25734,70,3.62,0,0,13.5,0.57072,13,22.5,405.4289,,6,15,0.07009,30
4/9/17 22:15,32,40.74127,0,33.75,74551.3565,0,40,3.5,0,162.17156,12,50.66376,12,21,729.77203,,2,14,176.39198,30
4/9/17 22:30,33,0.90114,20,32.25,1656.75489,0,0,3.25,0,81.08578,13.5,1.15145,13,20.25,324.34312,,4,14,0.13017,10
4/9/17 22:45,32,0.90114,20,32,1656.54462,324.34312,0,3.38,0,0,12,1.13142,12,20.25,891.94359,,23,14,0.12015,30
4/9/17 23:00,32,0.91115,10,33,1656.55463,0,10,3.5,0,162.17156,12,1.14144,2,18.75,324.34312,,44,14,0.12015,20
4/9/17 23:15,33,0.91115,10,32.75,1662.0115,324.34312,0,3.12,0,0,12,1.13142,12,11.25,891.94359,,2,14,0.13017,20
4/9/17 23:30,32,0.90114,10,33.75,1656.63473,0,0,3.25,0,162.17156,12,1.15145,1,6,729.77203,,1,14,0.12015,20
4/9/17 23:45,32,0.90114,30,32.25,1656.845,243.25734,10,3.38,0,81.08578,12,1.12141,23,6,324.34312,,0,14,0.18023,20
4/10/17 00:00,31,,0,32,,0,0,3.37,0,0,12,,1,6,891.94359,,0,13,,30
4/10/17 00:15,32,0.04005,10,32.25,72.03065,0,10,3,0,162.17156,12,0.05006,1,6,243.25734,,0,12,0.01001,20
4/10/17 00:30,32,0.04005,0,33.75,72.03065,324.34312,0,3.13,0,81.08578,10.5,0.05006,11,6,729.77203,,0,12,0.01001,0
4/10/17 00:45,30,0.04005,10,32.75,72.03065,0,10,2.87,0,0,10.5,0.05006,0,6.75,243.25734,,0,12,0,10
4/10/17 01:00,30,0.04005,10,31.5,72.02063,324.34312,0,3.13,0,162.17156,10.5,0.05006,1,6,729.77203,,1,12,0.01001,10
4/10/17 01:15,29,0.05006,0,30.75,88.40125,0,0,2.87,0,0,9,0.06008,1,6,810.85781,,0,12,0.01001,10
4/10/17 01:30,28,0.04005,0,31.25,75.29475,243.25734,0,3.25,0,81.08578,10.5,0.05006,11,6,891.94359,,0,11,0.01001,10
4/10/17 01:45,26,0.04005,0,30,75.29475,0,10,2.88,0,162.17156,10.5,0.05006,2,6,324.34312,,0,12,0.01001,20
4/10/17 02:00,26,0.04005,0,30.75,75.31478,0,0,3,0,0,9,0.05006,10,6.75,810.85781,,0,10,0.01001,0
4/10/17 02:15,24,0.06008,0,30,107.57537,324.34312,0,3,0,81.08578,9,0.07009,1,6,243.25734,,0,9,0.62078,10
4/10/17 02:30,19,0.03004,0,30.5,78.88927,0,0,3,0,0,10.5,0.06008,0,6,810.85781,,0,9,0.01001,0
4/10/17 02:45,20,0.04005,0,29.25,78.89929,243.25734,10,3,0,162.17156,9,0.05006,1,6,243.25734,,0,10,0,10
4/10/17 03:00,16,0.03004,0,30.75,78.88927,0,0,3.12,0,81.08578,10.5,0.05006,1,6,891.94359,,0,8,0.01001,10
4/10/17 03:15,15,0.07009,0,32.25,130.17381,324.34312,0,3.25,0,0,9,0.09011,1,6.75,729.77203,,0,10,0.05006,0
4/10/17 03:30,15,0.04005,0,29,82.83424,0,10,3.38,81.08578,162.17156,9,0.06008,2,6,324.34312,,1,9,0,10
4/10/17 03:45,13,0.05006,0,30,82.82423,0,0,3.37,0,81.08578,10.5,0.05006,1,6,810.85781,,0,9,0.01001,0
4/10/17 04:00,10,0.04005,0,30,82.84425,324.34312,0,3.25,0,0,9,0.06008,1,6,243.25734,,0,10,0.01001,10
4/10/17 04:15,11,0.0801,0,30.75,156.95752,0,10,3.38,0,162.17156,9,0.10013,1,6,891.94359,,0,9,0.05006,0
4/10/17 04:30,11,0.05006,0,30.5,87.17971,324.34312,0,3.25,0,0,10.5,0.06008,1,6.75,891.94359,,0,10,0.01001,10
4/10/17 04:45,12,0.05006,0,30,87.17971,0,0,3.62,0,162.17156,9,0.06008,2,6,243.25734,,1,9,0,0
4/10/17 05:00,11,0.04005,10,30,87.18972,0,10,3.5,0,81.08578,10.5,0.06008,1,6.75,729.77203,,0,9,0.01001,0
4/10/17 05:15,22,0.11014,0,30.5,188.91774,243.25734,0,3.75,0,0,9,0.13017,5,6,324.34312,,0,11,0.06008,10
4/10/17 05:30,25,0.05006,20,30,92.02581,0,0,4,0,162.17156,12,0.06008,29,8.25,891.94359,,1,11,0.01001,0
4/10/17 05:45,23,0.04005,0,31.5,92.01579,324.34312,10,4,0,81.08578,10.5,0.06008,13,13.5,810.85781,,4,12,0.01001,10
4/10/17 06:00,22,0.05006,10,30.75,92.04583,0,0,4.25,0,0,13.5,0.07009,13,14.25,324.34312,,0,12,0.01001,80
4/10/17 06:15,26,0.12015,0,30.5,227.36612,243.25734,0,5,0,162.17156,12,0.15019,34,14.25,1135.20094,,3,15,0.06008,20
4/10/17 06:30,26,0.05006,0,30,97.45264,0,10,5.5,0,81.08578,12,0.07009,30,15.75,891.94359,,6,14,0,0
